Annual_Income,Declared_Tax,Deduction_Risk,Expense_Anomaly,Investment_Mismatch,Cash_Transaction_Risk,Business_Loss_Risk,Asset_Underreporting,Refund_Claim_Risk,Compliance_Risk,Income_Variation,Previous_Audit_Flag,Penalty_History,High_Value_Transactions,Foreign_Asset_Score,GST_Mismatch,Suspicious_Deduction,Shell_Company_Link,Frequent_ITR_Revisions,Cash_Deposit_Spike,High_Risk_Industry,Fraud
541207,63047,86,54,14,59,13,32,43,52,1,1,1,54,76,1,0,1,0,0,0,0
1430746,499064,17,45,58,97,6,86,56,91,77,1,1,78,48,1,0,1,0,1,0,1
3489791,239898,34,74,49,74,78,73,42,69,43,1,1,75,29,1,1,1,0,0,1,1
792632,466122,76,59,8,19,93,56,82,56,19,1,1,15,20,1,1,0,0,1,0,0
4237106,680025,75,96,25,52,15,51,22,75,55,1,1,79,88,1,1,1,1,0,1,1
4955185,75246,46,99,2,79,65,63,3,66,22,1,1,38,88,0,0,1,1,0,0,1
4954896,201936,4,25,99,62,18,42,11,47,59,1,1,5,85,1,1,0,1,0,0,0
1672178,968955,74,26,46,56,0,91,48,19,70,0,0,71,40,0,0,0,0,0,0,1
1362189,239955,58,37,4,28,30,80,23,61,44,0,1,51,2,1,1,0,1,0,1,0
4070426,353292,74,21,61,0,3,43,12,44,46,0,0,24,72,0,0,1,0,0,1,0
614299,575178,58,25,83,81,90,89,67,62,77,0,1,55,23,0,1,1,1,0,1,1
2581486,405010,46,85,83,58,57,88,90,7,36,1,0,82,95,0,0,0,0,1,0,1
3876158,562176,94,68,4,63,55,35,71,25,7,1,1,18,16,0,1,1,0,0,1,0
4361900,142821,94,34,9,85,52,11,89,37,4,1,1,75,87,0,0,0,0,1,0,0
325438,575819,12,65,79,71,88,55,33,91,22,0,0,72,7,0,1,0,1,1,1,1
3970183,907084,77,98,62,70,85,2,8,98,9,0,0,92,5,1,1,1,0,1,0,1
2117043,812040,88,72,24,88,42,49,9,40,26,1,1,26,8,1,1,0,0,1,1,1
2399391,348130,32,50,43,93,73,28,64,1,98,0,1,4,14,0,0,0,0,0,0,0
835719,991715,96,17,24,97,96,87,71,6,0,1,0,25,63,0,0,1,1,1,1,0
3001445,351140,61,42,29,43,48,82,73,24,70,1,1,29,87,1,0,1,0,1,0,1
1008258,585305,78,11,13,47,59,76,53,50,7,0,0,77,49,0,0,1,1,1,0,0
4724474,502163,15,2,85,74,93,15,42,49,10,0,1,96,10,1,1,1,0,1,1,0
3064140,62676,43,81,42,14,93,39,58,95,97,1,1,34,94,0,1,0,0,0,1,1
3764462,540848,57,6,27,34,15,26,88,63,27,0,0,74,45,1,1,1,1,0,1,0
381948,452617,5,96,93,22,72,69,94,11,33,1,1,52,44,0,0,1,1,0,1,1
2782814,55468,88,5,18,52,80,41,58,52,42,1,1,67,76,1,1,0,0,1,0,0
3969457,692823,14,81,41,44,98,56,66,74,83,1,1,32,93,1,0,0,1,1,0,1
1406751,954167,3,44,19,84,59,9,60,9,27,1,0,69,58,1,0,0,1,0,1,0
1153692,991210,55,85,98,91,46,37,37,60,48,0,1,27,24,0,0,0,0,0,0,1
417770,456989,63,38,85,12,14,7,98,54,60,1,0,73,11,1,1,1,1,1,1,1
4299906,824555,67,50,78,33,62,17,7,98,36,0,0,35,84,1,0,1,0,1,1,1
2637245,623634,93,8,10,37,27,95,64,67,2,1,0,48,87,0,0,1,1,1,0,0
2902882,670078,33,98,53,69,19,16,4,41,8,0,0,89,25,0,0,0,1,1,1,1
1990008,722997,90,22,97,67,96,57,90,65,85,1,1,93,75,0,0,0,1,0,1,1
2026525,791460,94,11,23,4,62,65,89,43,88,1,0,85,36,1,0,0,1,1,0,1
4713070,984874,55,87,69,39,32,43,42,27,1,0,0,52,84,0,1,0,1,0,1,0
1538530,52599,31,61,16,69,35,83,59,77,22,1,1,68,22,1,0,0,1,0,0,1
4666951,153469,8,72,27,20,12,73,25,57,50,1,1,1,64,1,0,1,0,0,1,0
2381913,245270,62,76,49,27,61,8,10,92,16,1,0,96,44,1,0,1,0,1,0,1
1678768,50406,71,39,94,2,67,47,33,1,24,1,0,79,73,1,0,0,1,0,1,0
1765213,839089,77,53,99,22,22,38,1,54,75,0,1,70,34,1,1,0,1,1,0,1
2963398,72560,32,80,54,71,71,88,20,33,26,0,1,63,47,0,0,1,1,1,1,1
888152,521394,86,6,72,18,12,88,25,96,19,1,1,20,27,0,1,1,1,1,0,1
602980,633431,20,16,9,74,87,87,75,19,72,1,0,34,0,0,0,1,1,0,1,0
1238336,525112,54,49,20,49,39,5,72,46,86,1,0,45,71,0,0,0,0,0,1,0
3078350,149575,75,23,57,73,29,29,86,93,35,0,0,85,40,0,0,0,1,0,1,1
1368932,59943,56,1,33,57,93,73,4,25,27,1,1,47,22,0,1,0,0,1,0,0
1649087,80839,1,98,94,91,24,94,8,83,28,0,0,21,83,0,1,1,0,0,0,1
2731528,611962,12,91,92,19,96,17,49,0,41,0,0,5,31,1,0,1,1,0,0,0
2308542,554633,3,82,42,91,72,42,9,64,57,0,1,32,86,1,1,1,0,1,1,1
1137635,254495,83,32,10,92,25,32,57,88,31,0,0,38,6,1,1,0,0,0,1,1
3702626,55390,49,20,32,71,23,52,9,96,11,1,1,42,74,1,1,1,0,0,0,0
1586689,755401,47,73,57,82,96,55,77,86,29,1,1,24,54,1,0,0,0,0,0,1
4016126,326701,77,52,45,52,38,18,35,74,59,0,1,17,71,0,1,0,1,1,0,1
3266983,987558,29,45,60,84,88,86,73,14,10,0,1,40,42,0,1,0,1,0,0,0
3046230,6906,28,44,61,81,78,68,55,13,83,1,0,34,13,0,1,0,0,1,1,1
2318433,962671,7,8,0,8,60,25,61,54,10,1,0,23,13,1,1,1,1,1,0,0
4656397,537249,11,5,20,3,48,28,36,0,79,1,1,54,99,0,1,0,1,0,1,0
3878621,162212,40,50,61,40,40,23,40,32,98,1,0,39,40,1,1,1,0,0,1,1
4756766,910721,25,34,63,24,69,5,47,69,49,0,0,86,90,1,0,0,1,0,0,0
1497991,194773,49,81,86,33,19,53,21,55,0,1,1,96,83,0,0,1,1,0,0,1
3931404,344711,1,52,72,72,43,38,86,22,88,0,0,28,88,1,1,1,0,0,1,0
2014188,347808,54,18,55,8,15,3,79,53,26,1,1,9,92,1,1,0,1,1,0,0
2307359,86199,55,68,0,81,20,57,60,89,31,0,0,78,13,0,0,0,1,0,0,1
418401,790216,13,24,20,74,14,47,74,2,5,1,0,9,27,0,1,0,1,1,0,0
1185132,104764,5,10,21,12,38,59,98,45,40,1,1,89,29,0,0,1,0,0,1,0
359292,127357,94,73,53,8,41,25,47,5,35,1,1,63,78,0,1,1,1,0,0,0
4891066,347873,80,16,3,79,60,78,63,24,38,1,1,28,53,1,0,0,1,0,1,0
3367759,426777,88,35,64,3,3,76,83,16,86,0,0,97,58,0,0,0,1,1,0,1
663937,317712,60,89,50,33,23,39,36,27,92,1,0,17,84,0,1,1,1,0,1,1
3164391,900781,95,94,73,6,2,85,40,31,29,1,0,1,11,0,1,0,0,0,1,1
2881206,864734,11,95,62,14,0,76,4,92,85,0,1,24,74,0,1,0,0,1,0,1
1392097,624256,12,20,14,37,93,55,99,22,56,0,0,84,38,1,0,0,0,0,0,0
387771,165576,18,17,35,74,12,38,76,15,10,0,1,50,69,1,0,0,0,1,0,0
437199,907548,43,59,28,95,53,80,51,95,89,0,1,94,66,1,0,1,0,0,0,1
3057281,828578,88,17,51,90,81,99,16,25,86,1,1,21,14,0,0,1,0,0,0,1
2932481,569585,94,0,45,93,39,38,89,32,2,1,0,8,97,0,0,0,0,0,1,0
2474316,615682,58,13,68,51,10,47,61,57,47,1,1,90,3,1,1,0,1,1,1,1
3802615,918605,36,7,28,80,41,24,51,47,5,1,0,88,97,1,0,1,0,0,1,0
1783214,917374,24,65,46,99,92,33,19,82,6,0,1,88,43,0,0,0,0,1,0,1
951518,466823,15,50,90,82,3,20,96,54,43,1,1,90,38,1,1,0,1,0,1,1
713313,21939,37,78,24,6,24,24,93,40,60,0,0,73,69,0,1,1,0,1,1,0
4131586,448931,42,59,79,44,99,88,15,61,53,1,1,93,85,0,0,1,0,1,0,1
3414215,311604,86,33,15,58,35,21,6,16,50,0,0,3,36,1,0,1,1,0,0,0
3660989,989080,13,35,99,20,63,22,93,58,85,0,1,20,57,1,1,1,1,0,0,0
2532214,204294,5,61,88,27,43,24,65,13,47,0,0,29,31,0,1,1,1,0,0,0
2530229,935170,88,0,40,2,39,77,11,81,60,0,1,32,27,0,0,1,0,0,0,1
2063462,67119,22,84,64,13,91,77,42,20,96,0,1,42,89,1,0,1,1,0,0,1
854224,695681,59,41,68,1,44,25,39,62,39,0,1,89,3,1,1,0,0,1,1,1
2450397,924283,11,0,19,28,7,29,0,45,2,0,0,1,9,1,1,0,1,1,0,0
2199284,149258,12,95,68,17,84,89,57,54,29,0,1,86,26,0,1,1,1,1,1,1
2201676,414675,99,83,35,36,34,37,2,61,23,1,1,30,83,1,0,0,0,1,1,1
1884532,223827,97,53,92,44,43,85,7,38,66,0,0,3,35,1,0,1,1,0,1,1
654418,272201,5,46,97,44,17,33,89,41,1,1,0,46,4,1,0,1,0,1,1,0
1672542,983167,62,99,57,23,46,88,74,47,43,0,0,83,80,0,1,1,1,1,1,1
4673014,154805,37,38,47,45,24,99,60,27,39,1,0,88,49,0,0,0,0,0,0,1
762621,810589,49,29,81,11,40,76,84,83,18,1,1,44,31,0,0,1,0,1,0,1
3729801,826462,51,6,1,52,4,92,4,5,62,0,1,64,98,0,1,1,1,1,1,0
1798099,155685,39,21,79,44,63,72,25,58,23,1,1,65,22,0,0,0,0,0,0,1
4394463,637900,7,49,28,31,61,14,84,89,49,1,1,5,76,1,0,1,1,1,0,0
4013233,382224,60,44,96,17,71,94,72,69,19,1,1,6,60,0,1,0,0,1,0,1
1411569,874460,7,73,15,12,86,43,16,38,56,0,0,50,0,1,1,0,0,1,1,0
4761307,484498,96,71,34,3,2,90,65,56,49,0,1,67,30,0,1,1,1,0,1,1
1395885,141260,33,90,61,22,36,94,50,53,94,0,0,17,18,0,0,1,1,0,0,1
1356083,243178,78,9,80,61,94,9,46,59,57,0,1,40,86,0,0,0,1,0,1,1
2174324,264418,99,13,3,53,92,36,39,89,30,1,1,68,53,1,0,1,1,1,1,1
4098190,34680,59,45,67,73,40,6,91,16,36,1,0,24,33,0,0,1,0,1,0,0
3588445,239433,56,74,50,54,19,31,26,39,92,1,0,55,3,1,1,1,0,1,0,1
2942974,982623,98,5,88,68,66,10,39,65,3,1,1,0,47,1,0,0,1,0,0,0
3692099,369446,45,20,32,39,86,47,0,84,57,0,1,97,47,0,1,1,0,1,0,1
1479180,472616,21,61,77,13,39,91,45,53,9,0,1,54,48,1,0,1,1,0,1,1
3533178,453934,86,96,23,97,84,67,10,70,62,0,0,2,59,1,1,1,0,0,0,1
4731211,565733,39,18,74,27,76,47,38,43,35,0,1,53,43,0,1,0,1,0,1,0
2784182,535084,44,87,24,71,7,44,17,83,54,1,0,80,33,1,0,1,0,1,0,1
2008286,838650,54,81,27,79,4,94,90,66,98,1,0,31,93,0,0,0,0,0,0,1
4799757,699491,50,98,6,94,24,92,46,56,56,1,0,87,55,0,1,0,0,1,1,1
4563089,406339,85,61,35,70,38,32,73,35,84,0,0,1,73,1,1,0,1,1,0,1
2997921,668582,4,82,9,66,36,3,99,56,42,1,0,64,5,1,0,0,0,1,0,0
4574142,815506,94,52,35,28,4,46,20,42,64,1,0,97,75,1,1,0,1,1,0,1
469160,907520,12,23,94,99,7,89,27,43,11,1,0,7,75,1,0,0,0,1,0,1
2769931,428041,27,55,82,60,3,52,0,61,61,1,1,57,81,0,0,0,0,1,0,1
641904,828271,83,61,17,67,40,30,13,82,23,1,0,52,35,0,0,0,0,1,0,1
778526,898544,96,33,5,8,59,30,19,60,1,1,0,43,34,1,0,0,0,0,0,0
1037393,918946,79,21,91,16,53,26,72,93,46,0,1,72,24,0,1,1,1,0,1,1
3545503,597610,61,67,6,48,21,88,44,10,55,1,1,27,48,1,1,0,1,0,0,0
1014422,847753,92,56,11,62,77,47,60,76,83,0,0,18,54,0,1,0,0,1,1,1
934983,759534,86,9,40,83,18,35,26,32,15,0,1,55,40,1,1,1,1,0,0,0
2463429,639388,23,65,62,77,76,48,55,65,33,0,1,19,56,1,1,1,1,0,1,1
3335812,528321,97,7,97,45,98,30,51,22,76,1,0,70,21,1,1,0,0,0,1,1
4475115,424204,6,96,24,92,67,43,67,48,17,1,1,55,93,1,0,1,0,1,1,1
3076280,826939,37,37,80,12,32,58,36,19,28,0,0,34,43,0,0,1,0,0,0,0
3138687,104244,36,61,52,99,21,22,81,93,53,1,1,18,28,0,1,0,0,0,0,1
1616842,496860,67,27,32,44,64,98,30,14,50,1,0,80,70,1,0,0,1,1,1,1
2531256,392932,97,9,86,52,10,67,48,65,13,1,1,62,47,1,0,0,0,1,1,1
3889024,362395,41,44,72,16,15,91,52,29,93,0,0,81,2,0,1,0,0,1,0,1
4596650,815238,85,64,5,46,67,41,38,88,57,1,0,6,84,1,0,0,1,0,1,1
3902418,135364,4,97,61,61,92,41,9,3,34,1,0,26,44,0,0,0,0,1,1,0
2481608,828333,63,66,65,49,43,12,8,63,8,0,0,38,19,1,0,0,0,0,0,0
4130010,415259,49,8,8,42,87,0,91,64,36,0,1,29,72,1,0,0,1,1,1,0
3841771,473977,86,4,66,67,8,75,91,7,11,1,0,22,35,0,0,0,1,1,1,0
4279441,407968,14,9,15,83,71,52,12,51,84,1,1,83,59,0,0,1,0,0,1,1
1160652,205065,94,11,88,74,77,39,17,13,81,0,1,22,77,0,1,1,1,0,1,1
2388370,702976,72,81,87,85,78,89,11,57,10,0,0,89,17,0,0,1,0,1,0,1
1748485,57127,52,57,92,71,61,45,71,10,26,0,0,46,96,1,1,1,1,1,0,1
1767343,997281,24,20,54,27,85,86,86,58,87,1,1,77,65,1,0,1,1,0,1,1
3525495,791885,88,20,39,44,14,21,4,23,42,1,1,47,30,0,0,0,0,0,0,0
3585744,866864,84,64,25,40,5,51,6,87,49,1,0,94,85,0,1,0,0,1,1,1
955612,914304,8,2,37,93,0,27,14,31,97,1,0,90,8,1,0,0,0,0,0,1
4194528,616650,37,68,34,96,19,52,66,88,19,1,0,62,19,1,1,0,0,0,0,1
2276475,278120,21,88,86,96,35,62,17,45,12,1,0,8,19,1,0,1,1,0,0,1
2341912,643464,86,63,67,35,1,16,37,27,46,0,1,22,46,0,1,0,0,0,0,0
3344311,104122,48,48,58,90,69,63,25,15,7,1,0,62,0,0,1,0,0,0,0,1
485622,337548,67,71,13,83,1,5,37,41,68,1,0,73,93,1,0,1,0,0,0,1
2162889,349076,92,16,46,32,2,13,58,15,70,0,1,46,82,0,0,0,1,0,1,0
2106862,626458,14,72,70,24,6,16,51,99,63,0,0,86,99,1,1,1,0,1,0,1
4226390,344851,64,31,71,18,83,37,32,11,43,0,1,73,13,1,1,0,1,1,1,0
1596436,487863,53,69,41,46,63,68,20,75,11,0,0,65,0,0,0,1,0,0,1,1
867540,956192,29,20,50,84,40,12,16,61,3,0,0,36,68,1,0,1,1,0,0,0
2395690,222912,92,6,18,32,53,52,61,33,39,0,0,37,9,0,0,0,1,0,1,0
1788236,777466,19,6,65,66,40,8,58,37,18,0,1,0,72,1,1,0,1,0,1,0
4905815,240851,32,26,46,13,4,43,1,83,53,0,0,47,48,1,0,0,1,0,0,0
3182410,360933,99,7,64,78,88,25,63,46,0,0,1,81,13,0,1,0,1,0,0,1
1604355,625804,85,72,41,32,81,76,24,78,12,1,0,34,59,1,1,0,0,1,0,1
2875480,924521,76,27,37,41,62,18,40,21,49,1,0,70,81,1,0,1,1,0,1,0
3624083,537245,6,78,12,85,0,47,18,79,52,1,0,85,41,1,1,1,1,0,1,1
2664722,512750,7,65,43,64,24,80,37,87,41,0,1,52,58,1,1,1,1,0,1,1
3101092,112724,27,70,23,94,80,79,24,2,24,1,0,24,24,1,1,1,0,0,0,0
2450229,403008,44,46,95,46,45,29,38,0,43,0,0,41,35,1,0,0,0,0,1,0
1722534,978486,72,81,29,34,14,31,3,52,97,0,0,22,94,1,1,1,1,0,1,1
1922907,280381,88,85,69,83,68,77,2,63,98,0,1,8,34,0,0,0,0,0,0,1
2715967,843018,79,9,37,31,16,78,33,43,60,0,1,26,90,1,0,1,0,0,1,0
4875112,810684,73,32,96,54,20,75,9,46,80,1,0,74,85,0,1,0,0,0,1,1
3070574,408923,10,6,22,53,52,74,26,37,89,1,1,50,10,1,0,0,0,1,0,0
3088939,694566,30,2,73,75,54,68,89,62,20,0,1,90,9,0,0,0,0,0,1,1
4186280,532831,11,13,56,50,86,10,90,80,50,1,0,91,7,1,0,0,0,1,1,0
2244940,704495,94,43,78,79,9,97,0,40,75,1,1,56,91,0,0,1,0,0,0,1
2299409,252541,77,45,22,58,80,82,43,20,79,0,1,81,22,1,0,1,1,0,0,1
3372382,633935,50,60,35,71,56,25,83,44,51,1,1,35,5,0,1,1,0,1,0,0
4081857,564319,43,35,56,13,64,25,51,12,62,1,1,33,77,1,0,1,1,1,0,0
4737871,179001,95,12,0,17,36,16,24,65,83,1,0,12,87,1,0,1,1,1,0,0
491464,332891,49,15,71,54,6,94,73,65,53,0,1,54,63,1,0,1,0,0,0,1
4939400,456067,16,79,2,93,75,82,64,42,9,1,0,45,72,1,1,0,0,0,1,0
2873829,322455,34,4,13,96,39,43,79,61,86,1,0,51,45,1,0,1,0,0,0,1
318581,510329,0,88,80,97,49,83,10,88,93,0,0,93,37,1,0,0,0,0,0,1
4052256,765691,28,37,33,55,0,22,67,91,58,1,0,27,24,1,1,0,1,1,1,0
538540,70867,50,49,69,48,19,24,98,47,7,1,1,85,93,0,0,0,0,1,1,1
701590,93780,63,37,68,97,30,91,76,25,50,0,1,87,85,0,1,1,1,1,1,1
1618412,62196,3,55,50,59,67,36,84,98,4,0,0,29,1,1,0,0,0,1,1,0
3560492,602993,86,62,28,52,89,75,14,91,75,1,1,44,88,0,0,1,0,0,0,1
1830369,849326,27,47,98,70,11,64,56,60,41,0,1,37,23,0,0,1,1,0,1,1
1072328,879072,15,89,81,5,21,1,73,61,77,1,0,19,66,1,1,1,1,1,0,0
3310691,505653,62,58,47,69,0,73,63,96,11,0,0,69,89,0,1,0,1,1,1,1
1558097,281735,75,76,93,85,0,97,10,81,23,0,0,96,93,1,1,0,0,1,0,1
3500354,626535,52,43,78,7,2,31,95,13,44,0,1,46,92,1,0,1,1,1,0,0
1494315,709253,84,89,78,14,75,88,96,53,52,1,0,58,70,1,1,1,1,1,0,1
2775508,5727,16,54,15,25,20,73,19,40,52,1,0,78,60,0,1,0,1,0,0,0
2576219,943863,39,54,56,38,12,54,99,59,16,0,1,78,8,1,1,1,0,0,0,1
1558311,48822,12,0,96,2,60,49,29,8,64,0,0,95,44,0,0,1,1,0,0,0
4710784,370543,51,7,9,56,12,64,9,43,57,1,1,13,93,1,1,0,1,0,0,0
1489467,117113,57,3,18,9,81,31,53,55,36,0,1,41,15,1,1,1,0,1,0,0
364074,224606,95,84,66,2,32,36,57,93,74,0,0,60,13,0,1,1,1,1,0,1
2770466,397575,36,85,35,93,5,75,78,2,41,0,0,58,25,1,1,1,1,0,1,1
3855180,933433,78,52,3,45,24,81,28,97,69,1,0,7,45,1,0,1,1,1,0,1
4683120,395732,75,57,74,21,22,93,0,96,78,1,0,99,57,1,1,1,1,0,0,1
990645,589379,60,36,32,66,87,12,57,90,39,0,1,56,73,0,1,1,0,1,1,1
3487093,478594,78,48,27,64,25,53,20,58,22,0,0,21,29,1,0,1,1,0,0,0
1217481,159591,33,66,95,96,3,2,14,72,22,1,0,83,85,0,1,0,0,1,1,1
3794804,415609,69,18,79,18,34,84,66,12,48,1,1,87,55,1,1,0,1,1,1,1
262507,956822,16,0,8,99,74,41,32,29,75,0,0,20,93,0,0,1,0,0,0,0
1305710,210603,19,28,74,61,99,77,37,52,6,0,0,27,31,0,0,0,0,1,0,0
2538377,885624,72,86,5,97,24,39,18,79,36,0,1,48,77,1,1,1,0,0,0,1
4587373,184006,58,32,48,56,19,73,3,50,15,1,0,22,22,0,0,1,0,0,0,0
1006564,377949,68,51,90,94,0,65,75,41,37,0,1,87,16,1,1,0,1,1,0,1
4118949,164912,86,40,75,87,93,59,88,25,98,1,0,53,99,1,0,0,0,0,1,1
1809473,909521,32,22,21,75,67,10,97,58,39,0,0,22,92,1,1,1,0,1,1,0
1911952,618655,77,4,47,12,22,0,80,68,28,0,1,67,23,0,0,0,1,1,0,0
937954,18265,16,70,20,15,98,25,57,90,16,0,1,45,46,0,0,0,0,1,0,0
3108056,403640,56,56,32,15,21,41,69,78,89,1,0,67,10,0,0,0,1,1,1,1
907173,418841,82,5,80,51,94,61,11,91,19,1,0,93,40,1,1,1,0,1,0,1
4710579,608910,96,48,55,83,61,60,78,2,24,0,1,27,14,1,0,1,1,0,1,1
879447,689547,0,21,28,40,0,76,16,40,59,0,0,94,85,1,1,0,1,1,0,0
1261404,303073,12,76,52,47,58,91,0,0,37,0,0,96,90,1,1,1,0,0,0,1
3180248,329036,26,75,39,90,67,99,13,64,62,1,0,49,51,0,0,1,1,0,0,1
2813987,680899,69,3,73,38,18,84,1,69,38,0,0,82,33,0,1,0,0,1,0,1
2953913,323774,58,71,17,12,29,61,3,74,63,0,0,62,59,0,1,1,0,0,1,1
2735232,226711,5,63,46,3,0,73,65,49,82,1,0,9,56,0,1,0,0,1,0,0
2578907,491626,96,36,12,95,47,11,89,79,20,1,1,88,32,0,1,0,1,0,0,1
4732688,931719,93,30,26,97,18,26,45,96,31,0,0,36,20,0,1,0,1,0,0,1
3029915,175457,98,36,61,42,51,66,49,87,27,1,0,12,23,0,1,1,0,0,0,1
2563162,660313,22,44,73,80,84,27,59,58,11,1,0,69,19,0,0,1,1,0,0,1
1115113,616868,9,89,95,87,21,65,51,95,78,1,0,29,67,1,1,1,1,1,0,1
2892794,344606,50,7,44,92,49,27,96,73,91,1,1,86,59,1,1,1,0,0,1,1
2411549,642684,18,39,2,45,65,94,47,62,84,1,0,99,45,0,0,1,1,1,0,1
2545704,364181,50,96,21,91,5,20,38,24,79,1,0,79,32,0,0,0,1,0,0,1
4781025,100310,91,92,26,46,63,6,69,9,22,1,0,71,30,0,0,0,0,1,0,0
623332,161080,86,4,54,85,20,94,59,76,89,1,1,79,33,1,1,1,0,0,1,1
492575,316072,67,27,66,91,96,13,29,0,14,0,0,10,21,0,0,1,1,1,1,0
1659700,743456,83,80,32,52,18,38,85,98,11,0,0,0,29,0,1,1,1,1,1,1
229336,94876,82,86,1,24,90,72,26,13,3,1,1,85,4,0,0,0,1,1,0,0
3401078,554264,41,8,74,40,36,86,82,20,34,1,1,17,40,0,1,1,0,1,1,0
1842425,774302,90,1,45,2,62,61,73,57,94,0,1,99,44,0,1,1,1,1,1,1
2807622,392128,56,62,73,76,28,11,54,37,60,0,1,10,86,0,0,1,1,1,1,1
2086963,687986,97,95,32,94,59,92,69,0,26,0,1,83,60,1,1,1,1,0,1,1
2972605,365400,67,50,57,12,91,37,25,83,95,0,0,9,12,1,0,0,0,0,0,1
1647947,367681,37,30,6,17,33,57,41,4,32,0,0,47,8,1,1,1,1,1,1,0
4376426,195861,61,6,14,36,0,55,66,43,12,1,0,60,77,1,0,1,1,1,0,0
4056756,927204,6,29,25,42,47,38,66,95,36,1,1,9,80,1,1,1,0,0,1,0
1698339,638619,70,57,10,33,88,85,51,64,43,0,1,59,34,1,0,0,1,1,1,1
876296,724005,49,2,37,80,20,3,5,56,1,1,0,21,17,0,0,1,1,0,0,0
579039,256666,51,50,26,54,33,47,9,44,37,0,1,74,11,1,0,0,0,1,1,1
728714,995900,25,55,6,51,25,6,37,59,36,0,1,98,40,0,1,1,1,1,1,0
3111190,274670,25,72,0,84,35,59,76,65,58,1,1,8,15,1,1,1,1,0,0,0
4835352,633151,18,9,73,35,98,39,11,94,68,1,0,14,93,0,0,1,0,1,1,0
752439,962004,8,60,20,53,22,7,45,46,17,1,1,82,12,1,1,1,1,0,1,0
4342535,204121,60,49,78,58,80,57,48,25,47,1,0,36,17,0,1,1,1,1,1,1
473452,340510,19,46,29,51,46,56,90,8,80,0,0,69,75,1,0,0,1,1,0,0
978883,457333,49,89,93,18,75,34,71,50,65,1,1,99,97,1,0,1,1,1,1,1
4571047,61096,79,0,7,11,43,72,62,93,48,0,0,43,50,0,0,0,1,0,0,0
2389921,668270,80,93,87,91,19,12,68,7,57,1,1,68,32,1,1,1,1,1,0,1
3398156,862617,21,56,82,10,26,38,99,4,34,1,1,2,69,1,1,1,0,0,1,0
962371,55248,12,37,2,47,60,83,42,38,77,0,0,9,81,1,0,1,0,0,0,0
3457945,210728,11,61,54,91,36,20,93,67,75,0,1,76,66,0,0,1,0,0,1,1
3968950,924455,9,78,14,98,83,46,59,39,57,0,0,3,53,0,1,1,0,0,0,0
342980,987716,64,88,35,78,51,82,28,35,96,1,1,55,5,0,0,1,1,1,1,1
4896671,998205,95,69,5,15,74,1,85,20,6,0,0,39,35,0,1,0,0,0,0,0
2634003,84888,29,81,41,70,91,43,77,96,8,1,0,32,54,1,0,1,0,0,1,1
457354,211354,7,64,49,46,61,29,73,25,68,0,1,97,49,0,0,1,0,1,1,1
3406943,245346,20,61,17,66,65,86,10,74,3,0,0,99,85,1,0,0,0,1,0,1
2117160,623821,21,55,82,30,23,54,34,84,31,1,0,32,70,1,0,1,1,1,1,1
3515258,46954,17,66,49,75,79,39,22,85,4,1,0,59,93,1,0,1,1,1,0,1
4571545,356863,65,16,29,7,11,76,71,55,55,0,1,20,65,1,1,1,1,0,1,0
2435883,669164,47,7,76,88,15,96,20,56,55,0,0,68,95,0,0,0,0,0,0,1
2750982,753065,43,59,38,60,35,95,36,58,43,1,1,44,14,1,0,0,0,0,1,1
964265,267739,8,39,11,43,1,91,27,6,71,1,1,56,21,1,1,1,0,1,0,0
508617,296736,66,80,97,49,88,23,94,41,12,0,0,76,48,1,0,1,0,1,0,1
3180346,569931,53,88,58,34,61,41,57,12,3,0,1,39,37,0,0,1,1,0,0,0
944748,259793,25,61,75,75,63,27,52,83,51,1,1,80,7,1,0,1,1,1,1,1
3836562,329809,84,40,43,60,28,93,27,78,74,0,0,63,7,1,0,0,0,0,1,1
2254410,943327,93,11,87,84,91,92,41,33,14,0,1,9,99,1,0,1,1,1,1,1
2677748,273116,91,92,3,89,73,97,90,99,81,1,1,73,83,1,1,0,0,1,1,1
934275,283026,99,88,35,54,86,50,84,52,83,0,1,65,36,1,1,0,0,1,1,1
1497819,726754,25,99,47,65,95,21,72,45,0,1,0,84,71,0,0,0,1,0,1,1
1234186,469271,33,53,13,13,30,88,92,56,64,1,1,64,77,0,1,0,1,1,0,1
798506,684129,7,88,80,3,82,77,60,60,10,0,0,29,83,1,0,0,0,1,0,0
756718,554308,9,92,48,16,14,73,78,88,92,1,0,81,98,1,1,1,0,0,1,1
1796853,965252,47,10,66,68,54,73,32,55,60,1,0,34,24,1,0,1,1,0,0,1
552414,369765,54,59,86,23,32,7,54,28,92,1,0,52,81,0,0,1,1,0,1,1
3163944,876806,53,67,76,48,80,13,36,91,87,0,1,38,53,1,0,1,0,1,1,1
2547693,49912,77,77,8,54,51,44,46,13,83,0,0,21,20,1,1,0,0,1,1,1
2963545,17879,39,45,20,70,99,37,35,67,93,0,1,66,58,1,1,1,1,0,1,1
3716144,563086,14,37,71,22,19,31,27,70,62,1,1,69,30,1,1,1,1,1,0,0
4148401,637079,80,60,80,80,72,61,9,12,37,1,0,99,5,1,1,1,0,0,0,1
324932,488042,17,16,15,11,37,95,22,16,68,0,0,79,41,1,1,0,1,1,1,0
468083,706433,95,65,15,10,2,66,91,28,44,0,1,66,51,0,1,1,0,1,0,1
